"Nest","Species","Site","technique","first_date","last_date","julian_day","exposure","max_chicks","proportion","prop_flag","exterior_fence","entry_fence","interior_fence","lights"
"O-BFS-21-15","LETE","Kearney Broadfoot South","outside",2015-06-25,2015-07-28,176,33,2,0,"Good",0,0,0,0
"O-BFS-21-16","LETE","Kearney Broadfoot South","outside",2016-06-09,2016-07-05,161,26,0,0,"Good",0,0,0,0
"O-BFS-21-17","LETE","Kearney Broadfoot South","outside",2017-06-16,2017-07-27,167,41,2,1,"Good",0,0,0,0
"O-BFS-21-18","LETE","Kearney Broadfoot South","outside",2018-06-18,2018-07-20,169,32,0,0,"Good",0,0,0,0
"O-BFS-21-19","PIPL","Kearney Broadfoot South","outside",2019-05-31,2019-07-15,151,45,2,0,"Good",0,0,0,0
"O-BFS-21-21","LETE","Kearney Broadfoot South","outside",2021-06-10,2021-07-06,161,26,0,0,"Good",0,1,1,1
"O-BFS-21-22","LETE","Kearney Broadfoot South","outside",2022-06-17,2022-07-29,168,42,2,1,"Good",0,1,1,1
"O-BFS-21-23","LETE","Kearney Broadfoot South","outside",2023-06-12,2023-07-11,163,29,3,0,"Good",0,1,1,1
"O-BFS-21-25","LETE","Kearney Broadfoot South","outside",2025-06-26,2025-07-24,177,28,3,0,"Good",0,1,1,1
"O-BFS-22-13","LETE","Kearney Broadfoot South","outside",2013-07-16,2013-08-07,197,22,0,0,"Good",0,0,0,0
"O-BFS-22-16","LETE","Kearney Broadfoot South","outside",2016-06-21,2016-08-01,173,41,2,1,"Good",0,0,0,0
"O-BFS-22-17","LETE","Kearney Broadfoot South","outside",2017-06-16,2017-07-17,167,31,1,0,"Good",0,0,0,0
"O-BFS-22-18","LETE","Kearney Broadfoot South","outside",2018-06-20,2018-07-26,171,36,3,0,"Good",0,0,0,0
"O-BFS-22-20","LETE","Kearney Broadfoot South","outside",2020-06-01,2020-07-17,153,46,2,1,"Good",0,1,1,0
"O-BFS-22-22","LETE","Kearney Broadfoot South","outside",2022-06-13,2022-07-18,164,35,1,1,"Good",0,1,1,1
"O-BFS-22-25","LETE","Kearney Broadfoot South","outside",2025-06-26,2025-07-21,177,25,0,0,"Good",0,1,1,1
"O-BFS-23-15","LETE","Kearney Broadfoot South","outside",2015-06-25,2015-07-28,176,33,0,0,"Good",0,0,0,0
"O-BFS-23-16","LETE","Kearney Broadfoot South","outside",2016-06-24,2016-07-26,176,32,2,1,"Good",0,0,0,0
"O-BFS-23-18","LETE","Kearney Broadfoot South","outside",2018-06-20,2018-07-26,171,36,2,0,"Good",0,0,0,0
"O-BFS-23-22","LETE","Kearney Broadfoot South","outside",2022-06-21,2022-07-29,172,38,0,0,"Good",0,1,1,1
"O-BFS-23-24","LETE","Kearney Broadfoot South","outside",2024-06-27,2024-08-05,179,39,2,0.5,"Good",0,1,1,1
"O-BFS-23-25","LETE","Kearney Broadfoot South","outside",2025-07-10,2025-08-04,191,25,0,0,"Good",0,1,1,1
"O-BFS-24-15","LETE","Kearney Broadfoot South","outside",2015-06-25,2015-07-30,176,35,2,0,"Good",0,0,0,0
"O-BFS-24-17","LETE","Kearney Broadfoot South","outside",2017-06-16,2017-07-17,167,31,3,0,"Good",0,0,0,0
"O-BFS-24-18","LETE","Kearney Broadfoot South","outside",2018-06-20,2018-07-26,171,36,2,0,"Good",0,0,0,0
"O-BFS-24-20","LETE","Kearney Broadfoot South","outside",2020-06-10,2020-07-10,162,30,2,0,"Good",0,1,1,0
"O-BFS-24-21","LETE","Kearney Broadfoot South","outside",2021-06-07,2021-07-12,158,35,1,0,"Good",0,1,1,1
"O-BFS-25-17","LETE","Kearney Broadfoot South","outside",2017-06-16,2017-07-20,167,34,2,0,"Good",0,0,0,0
"O-BFS-25-18","LETE","Kearney Broadfoot South","outside",2018-06-22,2018-07-16,173,24,2,1,"Good",0,0,0,0
"O-BFS-25-20","LETE","Kearney Broadfoot South","outside",2020-06-10,2020-07-13,162,33,2,0,"Good",0,1,1,0
"O-BFS-25-22","PIPL","Kearney Broadfoot South","outside",2022-07-01,2022-08-11,182,41,3,0,"Good",0,1,1,1
"O-BFS-26-15","LETE","Kearney Broadfoot South","outside",2015-06-25,2015-08-03,176,39,2,1,"Good",0,0,0,0
"O-BFS-26-16","LETE","Kearney Broadfoot South","outside",2016-06-28,2016-07-26,180,28,2,1,"Good",0,0,0,0
"O-BFS-26-18","LETE","Kearney Broadfoot South","outside",2018-06-18,2018-07-12,169,24,1,0,"Good",0,0,0,0
"O-BFS-26-20","LETE","Kearney Broadfoot South","outside",2020-06-10,2020-07-07,162,27,0,0,"Good",0,1,1,0
"O-BFS-26-22","LETE","Kearney Broadfoot South","outside",2022-07-11,2022-08-19,192,39,2,1,"Good",0,1,1,1
"O-BFS-27-16","LETE","Kearney Broadfoot South","outside",2016-07-01,2016-07-26,183,25,2,1,"Good",0,0,0,0
"O-BFS-27-17","LETE","Kearney Broadfoot South","outside",2017-06-16,2017-07-20,167,34,0,0,"Good",0,0,0,0
"O-BFS-27-18","PIPL","Kearney Broadfoot South","outside",2018-06-26,2018-08-23,177,58,3,0,"Good",0,0,0,0
"O-BFS-27-21","PIPL","Kearney Broadfoot South","outside",2021-06-14,2021-07-12,165,28,3,0,"Good",0,1,1,1
"O-BFS-27-22","LETE","Kearney Broadfoot South","outside",2022-07-07,2022-08-19,188,43,3,1,"Good",0,1,1,1
"O-BFS-28-16","LETE","Kearney Broadfoot South","outside",2016-06-28,2016-08-01,180,34,2,0,"Good",0,0,0,0
"O-BFS-28-17","LETE","Kearney Broadfoot South","outside",2017-06-23,2017-07-31,174,38,2,0,"Good",0,0,0,0
"O-BFS-28-19","LETE","Kearney Broadfoot South","outside",2019-06-06,2019-07-15,157,39,3,1,"Good",0,0,0,0
"O-BFS-29-19","LETE","Kearney Broadfoot South","outside",2019-06-10,2019-07-19,161,39,0,0,"Good",0,0,0,0
"O-BFS-29-21","LETE","Kearney Broadfoot South","outside",2021-06-24,2021-07-30,175,36,3,0,"Good",0,1,1,1
"O-BFS-29-24","LETE","Kearney Broadfoot South","outside",2024-07-01,2024-07-22,183,21,0,0,"Good",0,1,1,1
"O-BFS-30-16","LETE","Kearney Broadfoot South","outside",2016-06-24,2016-07-26,176,32,2,0,"Good",0,0,0,0
"O-BFS-30-18","PIPL","Kearney Broadfoot South","outside",2018-07-02,2018-08-23,183,52,1,0,"Good",0,0,0,0
"O-BFS-30-24","LETE","Kearney Broadfoot South","outside",2024-07-03,2024-08-12,185,40,2,0.5,"Good",0,1,1,1
"O-BFS-31-17","LETE","Kearney Broadfoot South","outside",2017-07-06,2017-08-04,187,29,1,0,"Good",0,0,0,0
"O-BFS-31-18","LETE","Kearney Broadfoot South","outside",2018-06-26,2018-07-16,177,20,3,1,"Good",0,0,0,0
"O-BFS-32-17","LETE","Kearney Broadfoot South","outside",2017-07-10,2017-08-04,191,25,2,0,"Good",0,0,0,0
"O-BFS-32-18","LETE","Kearney Broadfoot South","outside",2018-07-05,2018-08-07,186,33,1,0,"Good",0,0,0,0
"O-BFS-32-20","LETE","Kearney Broadfoot South","outside",2020-06-19,2020-08-03,171,45,2,1,"Good",0,1,1,0
"O-BFS-33-18","LETE","Kearney Broadfoot South","outside",2018-07-05,2018-08-23,186,49,2,0.5,"Good",0,0,0,0
"O-BFS-33-19","LETE","Kearney Broadfoot South","outside",2019-06-21,2019-08-09,172,49,2,1,"Good",0,0,0,0
"O-BFS-33-20","LETE","Kearney Broadfoot South","outside",2020-06-25,2020-08-07,177,43,1,1,"Good",0,1,1,0
"O-BFS-34-18","LETE","Kearney Broadfoot South","outside",2018-07-09,2018-08-21,190,43,1,1,"Good",0,0,0,0
"O-BFS-34-19","LETE","Kearney Broadfoot South","outside",2019-06-21,2019-07-19,172,28,0,0,"Good",0,0,0,0
"O-BFS-34-20","PIPL","Kearney Broadfoot South","outside",2020-06-25,2020-07-24,177,29,2,0,"Good",0,1,1,0
"O-BFS-36-15","PIPL","Kearney Broadfoot South","outside",2015-06-25,2015-08-06,176,42,3,0,"Good",0,0,0,0
"O-BFS-36-20","LETE","Kearney Broadfoot South","outside",2020-07-07,2020-08-19,189,43,2,0.5,"Good",0,1,1,0
"O-BFS-37-20","LETE","Kearney Broadfoot South","outside",2020-07-07,2020-08-19,189,43,1,1,"Good",0,1,1,0
"O-BFS-38-19","LETE","Kearney Broadfoot South","outside",2019-07-08,2019-07-29,189,21,0,0,"Good",0,0,0,0
"O-BFS-38-20","LETE","Kearney Broadfoot South","outside",2020-07-10,2020-08-19,192,40,1,1,"Good",0,1,1,0
"O-BFS-39-20","LETE","Kearney Broadfoot South","outside",2020-07-13,2020-08-28,195,46,2,1,"Good",0,1,1,0
"O-BFS-40-15","LETE","Kearney Broadfoot South","outside",2015-08-03,2015-08-28,215,25,1,1,"Good",0,0,0,0
"O-BFS-40-19","LETE","Kearney Broadfoot South","outside",2019-07-08,2019-07-29,189,21,0,0,"Good",0,0,0,0
"O-BFS-42-19","LETE","Kearney Broadfoot South","outside",2019-07-08,2019-07-29,189,21,0,0,"Good",0,0,0,0
"O-BFS-43-19","LETE","Kearney Broadfoot South","outside",2019-07-08,2019-08-06,189,29,1,0,"Good",0,0,0,0
"O-BH-01-12","PIPL","Blue Hole","outside",2012-05-04,2012-06-26,125,53,2,1,"Good",0,0,0,0
"O-BH-01-13","PIPL","Blue Hole","outside",2013-05-14,2013-07-08,134,55,4,0.5,"Good",0,0,0,0
"O-BH-01-14","PIPL","Blue Hole","outside",2014-05-01,2014-06-24,121,54,4,0.5,"Good",0,0,0,0
"O-BH-01-15","PIPL","Blue Hole","outside",2015-05-05,2015-06-26,125,52,4,0.75,"Good",0,0,0,0
"O-BH-01-16","PIPL","Blue Hole","outside",2016-05-08,2016-06-20,129,43,4,1,"Good",0,0,0,0
"O-BH-01-17","PIPL","Blue Hole","outside",2017-05-15,2017-06-30,135,46,2,1,"Good",0,0,0,0
"O-BH-01-19","PIPL","Blue Hole","outside",2019-05-10,2019-06-10,130,31,0,0,"Good",0,0,0,0
"O-BH-01-21","PIPL","Blue Hole","outside",2021-05-10,2021-06-07,130,28,1,0,"Good",0,1,0,0
"O-BH-01-24","PIPL","Blue Hole","outside",2024-05-06,2024-06-14,127,39,3,0,"Good",0,0,0,0
"O-BH-01-25","PIPL","Blue Hole","outside",2025-05-05,2025-07-02,125,58,4,1,"Good",0,0,0,0
"O-BH-02-12","PIPL","Blue Hole","outside",2012-05-04,2012-06-21,125,48,1,1,"Good",0,0,0,0
"O-BH-02-13","PIPL","Blue Hole","outside",2013-05-18,2013-07-08,138,51,3,0.333333333333333,"Good",0,0,0,0
"O-BH-02-16","PIPL","Blue Hole","outside",2016-05-19,2016-07-05,140,47,3,0.666666666666667,"Good",0,0,0,0
"O-BH-02-17","PIPL","Blue Hole","outside",2017-05-15,2017-06-30,135,46,2,1,"Good",0,0,0,0
"O-BH-02-19","PIPL","Blue Hole","outside",2019-05-13,2019-07-01,133,49,3,0.666666666666667,"Good",0,0,0,0
"O-BH-02-22","LETE","Blue Hole","outside",2022-05-27,2022-07-07,147,41,3,1,"Good",0,0,0,0
"O-BH-02-23","PIPL","Blue Hole","outside",2023-05-08,2023-06-12,128,35,4,0,"Good",0,0,0,0
"O-BH-02-24","PIPL","Blue Hole","outside",2024-05-10,2024-07-05,131,56,4,0.75,"Good",0,0,0,0
"O-BH-02-25","PIPL","Blue Hole","outside",2025-05-07,2025-07-02,127,56,4,1,"Good",0,0,0,0
"O-BH-03-13","PIPL","Blue Hole","outside",2013-05-28,2013-07-03,148,36,1,0,"Good",0,0,0,0
"O-BH-03-14","PIPL","Blue Hole","outside",2014-05-05,2014-06-30,125,56,3,1,"Good",0,0,0,0
"O-BH-03-15","PIPL","Blue Hole","outside",2015-05-14,2015-06-24,134,41,3,1,"Good",0,0,0,0
"O-BH-03-18","PIPL","Blue Hole","outside",2018-05-21,2018-07-06,141,46,4,0,"Good",0,0,0,0
"O-BH-03-22","LETE","Blue Hole","outside",2022-05-31,2022-07-13,151,43,3,1,"Good",0,0,0,0
"O-BH-03-23","PIPL","Blue Hole","outside",2023-05-08,2023-07-04,128,57,4,1,"Good",0,0,0,0
"O-BH-03-24","PIPL","Blue Hole","outside",2024-05-10,2024-06-21,131,42,4,0,"Good",0,0,0,0
"O-BH-03-25","PIPL","Blue Hole","outside",2025-05-12,2025-07-02,132,51,4,1,"Good",0,0,0,0
"O-BH-04-12","PIPL","Blue Hole","outside",2012-05-04,2012-06-26,125,53,3,1,"Good",0,0,0,0
"O-BH-04-13","PIPL","Blue Hole","outside",2013-05-28,2013-07-08,148,41,2,1,"Good",0,0,0,0
"O-BH-04-14","PIPL","Blue Hole","outside",2014-05-05,2014-06-24,125,50,4,0.5,"Good",0,0,0,0
"O-BH-04-15","PIPL","Blue Hole","outside",2015-05-19,2015-06-24,139,36,2,1,"Good",0,0,0,0
"O-BH-04-17","PIPL","Blue Hole","outside",2017-05-22,2017-07-10,142,49,4,1,"Good",0,0,0,0
"O-BH-04-18","PIPL","Blue Hole","outside",2018-05-21,2018-07-06,141,46,3,0.333333333333333,"Good",0,0,0,0
"O-BH-04-22","LETE","Blue Hole","outside",2022-05-31,2022-07-13,151,43,3,0.666666666666667,"Good",0,0,0,0
"O-BH-04-23","PIPL","Blue Hole","outside",2023-05-22,2023-07-10,142,49,4,0.5,"Good",0,0,0,0
"O-BH-04-24","PIPL","Blue Hole","outside",2024-05-13,2024-06-24,134,42,4,0,"Good",0,0,0,0
"O-BH-04-25","PIPL","Blue Hole","outside",2025-05-19,2025-07-14,139,56,4,0.5,"Good",0,0,0,0
"O-BH-05-12","PIPL","Blue Hole","outside",2012-05-04,2012-06-21,125,48,2,1,"Good",0,0,0,0
"O-BH-05-14","PIPL","Blue Hole","outside",2014-05-22,2014-06-24,142,33,4,0.25,"Good",0,0,0,0
"O-BH-05-15","PIPL","Blue Hole","outside",2015-05-19,2015-06-24,139,36,3,1,"Good",0,0,0,0
"O-BH-05-18","PIPL","Blue Hole","outside",2018-05-21,2018-07-06,141,46,3,0,"Good",0,0,0,0
"O-BH-05-22","LETE","Blue Hole","outside",2022-05-31,2022-07-13,151,43,3,0.666666666666667,"Good",0,0,0,0
"O-BH-05-24","PIPL","Blue Hole","outside",2024-05-13,2024-07-12,134,60,4,0.5,"Good",0,0,0,0
"O-BH-05-25","LETE","Blue Hole","outside",2025-05-21,2025-07-05,141,45,3,1,"Good",0,0,0,0
"O-BH-06-14","LETE","Blue Hole","outside",2014-05-27,2014-06-19,147,23,0,0,"Good",0,0,0,0
"O-BH-06-17","PIPL","Blue Hole","outside",2017-06-07,2017-07-05,158,28,4,1,"Good",0,0,0,0
"O-BH-06-19","LETE","Blue Hole","outside",2019-06-03,2019-06-24,154,21,0,0,"Good",0,0,0,0
"O-BH-06-21","LETE","Blue Hole","outside",2021-06-07,2021-07-15,158,38,1,1,"Good",0,1,0,0
"O-BH-06-22","PIPL","Blue Hole","outside",2022-05-31,2022-07-20,151,50,4,0.75,"Good",0,0,0,0
"O-BH-06-25","LETE","Blue Hole","outside",2025-05-23,2025-07-05,143,43,3,1,"Good",0,0,0,0
"O-BH-07-14","LETE","Blue Hole","outside",2014-05-27,2014-07-09,147,43,3,0.666666666666667,"Good",0,0,0,0
"O-BH-07-18","LETE","Blue Hole","outside",2018-05-31,2018-07-03,151,33,2,0,"Good",0,0,0,0
"O-BH-07-19","LETE","Blue Hole","outside",2019-06-03,2019-07-09,154,36,3,0.666666666666667,"Good",0,0,0,0
"O-BH-07-21","LETE","Blue Hole","outside",2021-06-10,2021-07-21,161,41,2,0.5,"Good",0,1,0,0
"O-BH-07-22","LETE","Blue Hole","outside",2022-06-02,2022-07-13,153,41,3,0.666666666666667,"Good",0,0,0,0
"O-BH-07-23","LETE","Blue Hole","outside",2023-05-29,2023-07-10,149,42,2,1,"Good",0,0,0,0
"O-BH-07-24","LETE","Blue Hole","outside",2024-05-20,2024-06-10,141,21,0,0,"Good",0,0,0,0
"O-BH-07-25","LETE","Blue Hole","outside",2025-05-23,2025-07-05,143,43,2,1,"Good",0,0,0,0
"O-BH-08-14","LETE","Blue Hole","outside",2014-06-02,2014-07-17,153,45,2,1,"Good",0,0,0,0
"O-BH-08-15","LETE","Blue Hole","outside",2015-06-01,2015-07-16,152,45,2,1,"Good",0,0,0,0
"O-BH-08-17","LETE","Blue Hole","outside",2017-06-07,2017-07-14,158,37,2,1,"Good",0,0,0,0
"O-BH-08-18","LETE","Blue Hole","outside",2018-05-31,2018-07-06,151,36,2,1,"Good",0,0,0,0
"O-BH-08-20","LETE","Blue Hole","outside",2020-06-03,2020-07-13,155,40,2,1,"Good",0,1,1,1
"O-BH-08-21","LETE","Blue Hole","outside",2021-06-10,2021-07-06,161,26,1,0,"Good",0,1,0,0
"O-BH-08-22","LETE","Blue Hole","outside",2022-06-02,2022-07-20,153,48,3,1,"Good",0,0,0,0
"O-BH-08-23","PIPL","Blue Hole","outside",2023-05-31,2023-07-24,151,54,4,0.5,"Good",0,0,0,0
"O-BH-08-24","LETE","Blue Hole","outside",2024-05-30,2024-07-08,151,39,2,1,"Good",0,0,0,0
"O-BH-08-25","LETE","Blue Hole","outside",2025-05-27,2025-07-10,147,44,3,0.666666666666667,"Good",0,0,0,0
"O-BH-09-12","PIPL","Blue Hole","outside",2012-05-15,2012-06-19,136,35,2,1,"Good",0,0,0,0
"O-BH-09-14","LETE","Blue Hole","outside",2014-06-02,2014-07-09,153,37,2,1,"Good",0,0,0,0
"O-BH-09-15","LETE","Blue Hole","outside",2015-06-01,2015-07-16,152,45,2,1,"Good",0,0,0,0
"O-BH-09-17","LETE","Blue Hole","outside",2017-06-07,2017-07-17,158,40,2,1,"Good",0,0,0,0
"O-BH-09-19","PIPL","Blue Hole","outside",2019-06-08,2019-07-09,159,31,3,0.333333333333333,"Good",0,0,0,0
"O-BH-09-22","LETE","Blue Hole","outside",2022-06-02,2022-07-13,153,41,1,1,"Above 1",0,0,0,0
"O-BH-09-23","LETE","Blue Hole","outside",2023-05-31,2023-07-10,151,40,2,0.5,"Good",0,0,0,0
"O-BH-09-25","LETE","Blue Hole","outside",2025-05-27,2025-07-07,147,41,3,1,"Good",0,0,0,0
"O-BH-10-13","LETE","Blue Hole","outside",2013-06-10,2013-07-20,161,40,3,1,"Good",0,0,0,0
"O-BH-10-15","LETE","Blue Hole","outside",2015-06-01,2015-06-24,152,23,0,0,"Good",0,0,0,0
"O-BH-10-16","LETE","Blue Hole","outside",2016-06-06,2016-07-08,158,32,1,0,"Good",0,0,0,0
"O-BH-10-17","LETE","Blue Hole","outside",2017-06-07,2017-07-17,158,40,2,0.5,"Good",0,0,0,0
"O-BH-10-18","LETE","Blue Hole","outside",2018-06-01,2018-07-06,152,35,3,0,"Good",0,0,0,0
"O-BH-10-20","PIPL","Blue Hole","outside",2020-06-06,2020-07-23,158,47,4,0.5,"Good",0,1,1,1
"O-BH-10-21","LETE","Blue Hole","outside",2021-06-16,2021-07-15,167,29,2,1,"Good",0,1,0,0
"O-BH-10-24","LETE","Blue Hole","outside",2024-05-30,2024-07-10,151,41,2,0,"Good",0,0,0,0
"O-BH-10-25","LETE","Blue Hole","outside",2025-05-27,2025-07-10,147,44,2,1,"Good",0,0,0,0
"O-BH-11-12","LETE","Blue Hole","outside",2012-05-29,2012-07-12,150,44,2,0.5,"Good",0,0,0,0
"O-BH-11-13","LETE","Blue Hole","outside",2013-06-13,2013-07-25,164,42,2,1,"Good",0,0,0,0
"O-BH-11-15","LETE","Blue Hole","outside",2015-06-01,2015-07-16,152,45,2,1,"Good",0,0,0,0
"O-BH-11-16","LETE","Blue Hole","outside",2016-06-06,2016-07-08,158,32,0,0,"Good",0,0,0,0
"O-BH-11-17","LETE","Blue Hole","outside",2017-06-07,2017-07-17,158,40,3,1,"Good",0,0,0,0
"O-BH-11-18","LETE","Blue Hole","outside",2018-06-04,2018-07-06,155,32,3,0,"Good",0,0,0,0
"O-BH-11-22","LETE","Blue Hole","outside",2022-06-13,2022-07-13,164,30,2,1,"Good",0,0,0,0
"O-BH-11-23","LETE","Blue Hole","outside",2023-06-02,2023-07-10,153,38,3,0.666666666666667,"Good",0,0,0,0
"O-BH-11-24","LETE","Blue Hole","outside",2024-06-06,2024-07-17,158,41,3,0,"Good",0,0,0,0
"O-BH-11-25","LETE","Blue Hole","outside",2025-05-27,2025-07-10,147,44,2,0.5,"Good",0,0,0,0
"O-BH-12-12","LETE","Blue Hole","outside",2012-05-29,2012-07-12,150,44,2,1,"Good",0,0,0,0
"O-BH-12-14","LETE","Blue Hole","outside",2014-06-05,2014-07-17,156,42,3,0.666666666666667,"Good",0,0,0,0
"O-BH-12-15","LETE","Blue Hole","outside",2015-06-04,2015-07-16,155,42,2,1,"Good",0,0,0,0
"O-BH-12-17","LETE","Blue Hole","outside",2017-06-07,2017-07-17,158,40,2,0.5,"Good",0,0,0,0
"O-BH-12-18","LETE","Blue Hole","outside",2018-06-04,2018-07-06,155,32,3,0,"Good",0,0,0,0
"O-BH-12-20","LETE","Blue Hole","outside",2020-06-15,2020-07-23,167,38,1,1,"Above 1",0,1,1,1
"O-BH-12-22","LETE","Blue Hole","outside",2022-06-13,2022-07-26,164,43,2,1,"Good",0,0,0,0
"O-BH-12-23","LETE","Blue Hole","outside",2023-06-05,2023-07-17,156,42,3,0.666666666666667,"Good",0,0,0,0
"O-BH-12-24","LETE","Blue Hole","outside",2024-06-06,2024-07-19,158,43,3,1,"Good",0,0,0,0
"O-BH-12-25","LETE","Blue Hole","outside",2025-06-02,2025-07-16,153,44,2,1,"Good",0,0,0,0
"O-BH-13-12","LETE","Blue Hole","outside",2012-05-29,2012-07-12,150,44,2,1,"Good",0,0,0,0
"O-BH-13-13","LETE","Blue Hole","outside",2013-06-13,2013-07-23,164,40,2,1,"Good",0,0,0,0
"O-BH-13-14","LETE","Blue Hole","outside",2014-06-05,2014-07-17,156,42,3,0.666666666666667,"Good",0,0,0,0
"O-BH-13-15","LETE","Blue Hole","outside",2015-06-08,2015-07-16,159,38,2,1,"Good",0,0,0,0
"O-BH-13-16","LETE","Blue Hole","outside",2016-06-10,2016-07-26,162,46,3,0.666666666666667,"Good",0,0,0,0
"O-BH-13-17","PIPL","Blue Hole","outside",2017-06-12,2017-07-31,163,49,2,0.5,"Good",0,0,0,0
"O-BH-13-18","LETE","Blue Hole","outside",2018-06-04,2018-07-20,155,46,2,1,"Good",0,0,0,0
"O-BH-13-20","PIPL","Blue Hole","outside",2020-06-12,2020-07-23,164,41,4,0.75,"Good",0,1,1,1
"O-BH-13-21","PIPL","Blue Hole","outside",2021-06-16,2021-08-02,167,47,2,0.5,"Good",0,1,0,0
"O-BH-13-22","PIPL","Blue Hole","outside",2022-06-13,2022-08-09,164,57,3,1,"Good",0,0,0,0
"O-BH-13-24","LETE","Blue Hole","outside",2024-06-06,2024-07-19,158,43,3,0.666666666666667,"Good",0,0,0,0
"O-BH-13-25","LETE","Blue Hole","outside",2025-06-05,2025-07-05,156,30,2,0,"Good",0,0,0,0
"O-BH-14-12","LETE","Blue Hole","outside",2012-06-05,2012-07-12,157,37,2,1,"Good",0,0,0,0
"O-BH-14-13","PIPL","Blue Hole","outside",2013-06-10,2013-07-08,161,28,2,1,"Good",0,0,0,0
"O-BH-14-14","LETE","Blue Hole","outside",2014-06-10,2014-07-23,161,43,1,1,"Good",0,0,0,0
"O-BH-14-15","LETE","Blue Hole","outside",2015-06-08,2015-07-16,159,38,2,1,"Good",0,0,0,0
"O-BH-14-17","PIPL","Blue Hole","outside",2017-06-12,2017-07-28,163,46,3,0.666666666666667,"Good",0,0,0,0
"O-BH-14-18","LETE","Blue Hole","outside",2018-06-04,2018-07-06,155,32,1,0,"Good",0,0,0,0
"O-BH-14-20","LETE","Blue Hole","outside",2020-06-18,2020-07-29,170,41,2,1,"Good",0,1,1,1
"O-BH-14-22","PIPL","Blue Hole","outside",2022-06-20,2022-07-11,171,21,2,1,"Good",0,0,0,0
"O-BH-14-23","LETE","Blue Hole","outside",2023-06-08,2023-07-14,159,36,3,1,"Good",0,0,0,0
"O-BH-14-24","LETE","Blue Hole","outside",2024-06-12,2024-07-08,164,26,0,0,"Good",0,0,0,0
"O-BH-14-25","LETE","Blue Hole","outside",2025-06-09,2025-07-16,160,37,2,1,"Good",0,0,0,0
"O-BH-15-12","LETE","Blue Hole","outside",2012-06-05,2012-07-16,157,41,3,0.666666666666667,"Good",0,0,0,0
"O-BH-15-13","LETE","Blue Hole","outside",2013-06-24,2013-08-04,175,41,1,1,"Good",0,0,0,0
"O-BH-15-14","LETE","Blue Hole","outside",2014-06-19,2014-07-25,170,36,2,0.5,"Good",0,0,0,0
"O-BH-15-15","LETE","Blue Hole","outside",2015-06-08,2015-07-16,159,38,2,1,"Good",0,0,0,0
"O-BH-15-16","PIPL","Blue Hole","outside",2016-06-15,2016-07-11,167,26,3,1,"Good",0,0,0,0
"O-BH-15-17","PIPL","Blue Hole","outside",2017-06-12,2017-07-28,163,46,3,0.666666666666667,"Good",0,0,0,0
"O-BH-15-18","PIPL","Blue Hole","outside",2018-06-04,2018-07-06,155,32,3,0,"Good",0,0,0,0
"O-BH-15-20","PIPL","Blue Hole","outside",2020-06-22,2020-08-03,174,42,2,1,"Good",0,1,1,1
"O-BH-15-22","PIPL","Blue Hole","outside",2022-06-29,2022-07-26,180,27,4,1,"Good",0,0,0,0
"O-BH-15-23","LETE","Blue Hole","outside",2023-06-08,2023-07-17,159,39,2,1,"Good",0,0,0,0
"O-BH-15-24","LETE","Blue Hole","outside",2024-06-12,2024-07-08,164,26,1,1,"Above 1",0,0,0,0
"O-BH-15-25","LETE","Blue Hole","outside",2025-06-09,2025-07-24,160,45,2,0.5,"Good",0,0,0,0
"O-BH-16-12","PIPL","Blue Hole","outside",2012-06-05,2012-07-23,157,48,2,1,"Good",0,0,0,0
"O-BH-16-13","LETE","Blue Hole","outside",2013-06-24,2013-08-04,175,41,2,1,"Good",0,0,0,0
"O-BH-16-14","PIPL","Blue Hole","outside",2014-06-19,2014-08-05,170,47,4,0.5,"Good",0,0,0,0
"O-BH-16-17","LETE","Blue Hole","outside",2017-06-12,2017-07-19,163,37,3,1,"Good",0,0,0,0
"O-BH-16-22","LETE","Blue Hole","outside",2022-06-26,2022-07-23,177,27,3,1,"Good",0,0,0,0
"O-BH-16-23","LETE","Blue Hole","outside",2023-06-12,2023-07-05,163,23,3,0,"Good",0,0,0,0
"O-BH-16-24","LETE","Blue Hole","outside",2024-06-14,2024-07-08,166,24,0,0,"Good",0,0,0,0
"O-BH-16-25","LETE","Blue Hole","outside",2025-06-09,2025-07-24,160,45,3,0.333333333333333,"Good",0,0,0,0
"O-BH-17-12","PIPL","Blue Hole","outside",2012-06-05,2012-07-23,157,48,3,0.333333333333333,"Good",0,0,0,0
"O-BH-17-13","LETE","Blue Hole","outside",2013-07-03,2013-08-12,184,40,2,1,"Good",0,0,0,0
"O-BH-17-15","PIPL","Blue Hole","outside",2015-06-10,2015-07-24,161,44,4,1,"Good",0,0,0,0
"O-BH-17-17","PIPL","Blue Hole","outside",2017-06-19,2017-07-17,170,28,3,1,"Good",0,0,0,0
"O-BH-17-18","LETE","Blue Hole","outside",2018-06-06,2018-07-06,157,30,3,0,"Good",0,0,0,0
"O-BH-17-22","LETE","Blue Hole","outside",2022-06-26,2022-08-09,177,44,2,1,"Good",0,0,0,0
"O-BH-17-23","LETE","Blue Hole","outside",2023-06-12,2023-07-04,163,22,0,0,"Good",0,0,0,0
"O-BH-17-24","PIPL","Blue Hole","outside",2024-06-14,2024-07-27,166,43,3,1,"Good",0,0,0,0
"O-BH-17-25","LETE","Blue Hole","outside",2025-06-09,2025-07-24,160,45,3,0.666666666666667,"Good",0,0,0,0
