"Nest","Species","Site","Year","technique","Visit.Date","julian_day","exposure","exterior_fence","entry_fence","interior_fence","lights","s","p","a","w","f","u","ppt","tmin","tmean","tmax","dew","vpdmin","vpdmax"
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-06,157,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-08,159,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-10,161,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-14,165,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-15,166,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-16,167,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-19,170,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-20,171,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-27,178,5,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-06-28,179,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"130-11","PIPL","NPPD Lexington",2011,"outside",2011-07-05,186,7,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-05,156,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-06,157,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-06,157,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-08,159,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-10,161,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-14,165,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-16,167,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-20,171,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-27,178,5,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-28,179,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-06-30,181,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"131-11","PIPL","NPPD Lexington",2011,"outside",2011-07-05,186,5,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-06-27,178,5,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-06-30,181,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-07-05,186,5,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-07-07,188,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-07-07,188,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-07-11,192,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"132-11","PIPL","NPPD Lexington",2011,"outside",2011-07-11,192,0,0,1,0,0,0,0,0,0,0,1,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-17,168,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-18,169,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-19,170,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-20,171,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-22,173,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-27,178,5,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-28,179,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-06-30,181,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-07-05,186,5,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"133-11","PIPL","NPPD Lexington",2011,"outside",2011-07-11,192,6,0,1,0,0,0,0,0,0,0,1,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-06-27,178,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-06-28,179,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-06-29,180,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-05,186,6,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-07,188,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-11,192,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-11,192,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-13,194,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-14,195,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-19,200,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"135-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-01,182,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-05,186,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-07,188,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-11,192,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-13,194,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-14,195,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-15,196,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-18,199,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-21,202,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-25,206,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"136-11","PIPL","NPPD Lexington",2011,"outside",2011-07-25,206,0,0,1,0,0,0,0,0,0,0,1,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-04,185,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-05,186,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-07,188,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-11,192,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-13,194,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-14,195,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"137-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,4,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-04,185,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-05,186,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-07,188,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-11,192,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-13,194,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-14,195,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"138-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-11,192,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-13,194,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-14,195,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-15,196,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-07-27,208,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"141-11","LETE","NPPD Lexington",2011,"outside",2011-08-01,213,5,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-15,196,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-18,199,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-07-27,208,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-08-02,214,6,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"142-11","LETE","NPPD Lexington",2011,"outside",2011-08-04,216,2,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-07-19,200,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-07-21,202,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-07-25,206,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-07-27,208,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-08-02,214,6,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"143-11","LETE","NPPD Lexington",2011,"outside",2011-08-03,215,1,0,1,0,0,1,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-07-28,209,0,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-07-29,210,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-08-01,213,3,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-08-02,214,1,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-08-04,216,2,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-08-08,220,4,0,1,0,0,0,0,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"144-11","LETE","NPPD Lexington",2011,"outside",2011-08-12,224,4,0,1,0,0,0,1,0,0,0,0,28.26,36.9,49.3,61.7,38.3,0.67,13.15
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-07,158,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-07,158,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-11,162,4,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-18,169,7,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-22,173,4,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-29,180,7,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-06-29,180,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-07-06,187,7,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"202PP-10","PIPL","Blue Hole",2010,"outside",2010-07-15,196,9,0,0,0,0,1,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-09,160,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-09,160,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-11,162,2,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-21,172,10,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-22,173,1,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-23,174,1,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-06-29,180,6,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"203PP-10","PIPL","Blue Hole",2010,"outside",2010-07-03,184,4,0,0,0,0,1,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-05-24,144,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-05-25,145,1,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-04,155,10,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-07,158,3,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-07,158,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-16,167,9,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-18,169,2,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-23,174,5,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"204PP-10","PIPL","Blue Hole",2010,"outside",2010-06-25,176,2,0,0,0,0,1,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-06-18,169,0,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-06-21,172,3,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-06-23,174,2,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-06-29,180,6,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-07-03,184,4,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-07-06,187,3,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-07-09,190,3,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-07-12,193,3,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-07-15,196,3,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
"205PP-10","PIPL","Blue Hole",2010,"outside",2010-07-17,198,2,0,0,0,0,0,0,0,0,0,0,26.86,38.3,50.3,62.2,39.6,0.85,13.33
